canonical_work_id,edition_title,language,publication_date,publisher,edition_statement,format,isbn10,isbn13,doi,oclc,source_ids,confidence,source_urls,amazon_search_url,amazon_asin,amazon_marketplace,amazon_stars,amazon_review_count,amazon_observed_at,amazon_source_url,amazon_match_confidence
3856,An introduction to genetics,en,1939,W.B. Saunders company,,,,,,1488554,openlibrary:OL6388229M,0.7,https://openlibrary.org/books/OL6388229M,https://www.amazon.com/s?k=An+introduction+to+genetics,,,,,,,
3867,The early embryology of the mouse,en,1941,The Blakiston company,,,,,,1538559,openlibrary:OL6417975M,0.7,https://openlibrary.org/books/OL6417975M,https://www.amazon.com/s?k=The+early+embryology+of+the+mouse,,,,,,,
3577,"Present outlook, a warning",en,1944,Professor Soddy,,,,,,8634492,openlibrary:OL6486419M,0.7,https://openlibrary.org/books/OL6486419M,https://www.amazon.com/s?k=Present+outlook%2C+a+warning,,,,,,,
5047,Statistical thermodynamics,en,1946,University Press,,,,,,6501426,openlibrary:OL6498192M,0.7,https://openlibrary.org/books/OL6498192M,https://www.amazon.com/s?k=Statistical+thermodynamics,,,,,,,
3588,Matter and energy,en,1912,Williams and Norgate,,,,,,1281086,openlibrary:OL6543381M,0.7,https://openlibrary.org/books/OL6543381M,https://www.amazon.com/s?k=Matter+and+energy,,,,,,,
3588,Matter and energy,en,1912,"H. Holt and Company; [etc., etc.",,,,,,2309729,openlibrary:OL7170288M|openlibrary:OL6544321M,1.0,https://openlibrary.org/books/OL6544321M|https://openlibrary.org/books/OL7170288M,https://www.amazon.com/s?k=Matter+and+energy,,,,,,,
3589,"The interpretation of radium, and the structure of the atom",en,1920,J. Murray,,,,,,5507059,openlibrary:OL6636101M,0.7,https://openlibrary.org/books/OL6636101M,https://www.amazon.com/s?k=The+interpretation+of+radium%2C+and+the+structure+of+the+atom,,,,,,,
3888,The internal secretion of the pancreas,en,1922,The University Library: pub. by the librarian,,,,,,26099479,openlibrary:OL6650179M,0.7,https://openlibrary.org/books/OL6650179M,https://www.amazon.com/s?k=The+internal+secretion+of+the+pancreas,,,,,,,
3890,Preliminary studies on the physiological effects of insulin,en,1922,Printed for the Royal Society of Canada,,,,,,4322353,openlibrary:OL6655100M,0.7,https://openlibrary.org/books/OL6655100M,https://www.amazon.com/s?k=Preliminary+studies+on+the+physiological+effects+of+insulin,,,,,,,
3889,Pancreatic extracts,en,1922,The University Library: pub. by the librarian,,,,,,26099481,openlibrary:OL6655102M,0.7,https://openlibrary.org/books/OL6655102M,https://www.amazon.com/s?k=Pancreatic+extracts,,,,,,,
3589,The interpretation of radium and the structure of the atom,en,1922,Putnam,,,,,,2531886,openlibrary:OL6659719M,0.7,https://openlibrary.org/books/OL6659719M,https://www.amazon.com/s?k=The+interpretation+of+radium+and+the+structure+of+the+atom,,,,,,,
3582,Cartesian economics,en,1922,Hendersons,,,,,,40196208,openlibrary:OL6665000M,0.7,https://openlibrary.org/books/OL6665000M,https://www.amazon.com/s?k=Cartesian+economics,,,,,,,
3576,The inversion of science and a scheme of scientific reformation.,en,1924,Henderson,,,,,,25103812,openlibrary:OL6665001M,0.7,https://openlibrary.org/books/OL6665001M,https://www.amazon.com/s?k=The+inversion+of+science+and+a+scheme+of+scientific+reformation.,,,,,,,
3700,Fünf Vorträge aus den Jahren 1920-1923 ...,de,1924,J. Springer,,,,,,5712407,openlibrary:OL6673306M,0.7,https://openlibrary.org/books/OL6673306M,https://www.amazon.com/s?k=Fu%CC%88nf+Vortra%CC%88ge+aus+den+Jahren+1920-1923+...,,,,,,,
5031,Radioaktive substanzen und ihre strahlungen.,de,1913,Akademische verlagsgesellschaft m. b. h.,,,,,,6659150,openlibrary:OL6674628M,0.7,https://openlibrary.org/books/OL6674628M,https://www.amazon.com/s?k=Radioaktive+substanzen+und+ihre+strahlungen.,,,,,,,
3605,Evolution in the light of modern knowledge,en,1925,Blackie and son limited,,,,,,414278,openlibrary:OL6686962M,0.7,https://openlibrary.org/books/OL6686962M,https://www.amazon.com/s?k=Evolution+in+the+light+of+modern+knowledge,,,,,,,
3884,Das element hafnium,de,1927,J. springer,,,,,,10742753,openlibrary:OL6705486M,0.7,https://openlibrary.org/books/OL6705486M,https://www.amazon.com/s?k=Das+element+hafnium,,,,,,,
3543,Collected papers on wave mechanics,en,1928,Blackie & Son limited,,,,,,1162952,openlibrary:OL6727770M,0.7,https://openlibrary.org/books/OL6727770M,https://www.amazon.com/s?k=Collected+papers+on+wave+mechanics,,,,,,,
3704,Practical results of the theoretical development of chemistry,en,1924,The Franklin institute,,,,,,2329759,openlibrary:OL6732458M,0.7,https://openlibrary.org/books/OL6732458M,https://www.amazon.com/s?k=Practical+results+of+the+theoretical+development+of+chemistry,,,,,,,
3819,The natural and artificial disintegration of the elements,en,1924,The Franklin Institute,,,,,,2461698,openlibrary:OL6733814M,0.7,https://openlibrary.org/books/OL6733814M,https://www.amazon.com/s?k=The+natural+and+artificial+disintegration+of+the+elements,,,,,,,
3550,Vier vorlesungen über wellenmechanik,de,1928,J. Springer,,,,,,5666539,openlibrary:OL6740305M,0.7,https://openlibrary.org/books/OL6740305M,https://www.amazon.com/s?k=Vier+vorlesungen+u%CC%88ber+wellenmechanik,,,,,,,
3697,Cours de thermodynamique,fr,1889,G. Carré,,,,,,,openlibrary:OL6758442M,0.7,https://openlibrary.org/books/OL6758442M,https://www.amazon.com/s?k=Cours+de+thermodynamique,,,,,,,
3752,Gruppentheorie und ihre Anwendung auf die Quantenmechanik der Atomspektren,de,1931,F. Vieweg & Sohn Akt.-Ges.,,,,,,1446834,openlibrary:OL6760783M,0.7,https://openlibrary.org/books/OL6760783M,https://www.amazon.com/s?k=Gruppentheorie+und+ihre+Anwendung+auf+die+Quantenmechanik+der+Atomspektren,,,,,,,
3583,Money versus man,en,1931,E. Mathews & Marrot,,,,,,3289727,openlibrary:OL6769055M,0.7,https://openlibrary.org/books/OL6769055M,https://www.amazon.com/s?k=Money+versus+man,,,,,,,
5081,Philosophical reflections and syntheses,en,1995,Springer,,,3540569863,9783540569862,,,openlibrary:OL9062292M|openlibrary:OL689067M,1.0,https://openlibrary.org/books/OL689067M|https://openlibrary.org/books/OL9062292M,https://www.amazon.com/s?k=9783540569862,,,,,,,
5032,Radioactive transformations,en,1906,C. Scribner's Sons,,,,,,522789,openlibrary:OL7148922M|openlibrary:OL6976627M,1.0,https://openlibrary.org/books/OL6976627M|https://openlibrary.org/books/OL7148922M,https://www.amazon.com/s?k=Radioactive+transformations,,,,,,,
5032,Radioaktive Umwandlungen,de,1907,F. Vieweg und Sohn,,,,,,22737439,openlibrary:OL6985765M,0.7,https://openlibrary.org/books/OL6985765M,https://www.amazon.com/s?k=Radioaktive+Umwandlungen,,,,,,,
3707,Thermodynamics of technical gas-reactions,en,1908,"Longmans, Green, and co.",,,,,,2163511,openlibrary:OL7055028M|openlibrary:OL6998187M,1.0,https://openlibrary.org/books/OL6998187M|https://openlibrary.org/books/OL7055028M,https://www.amazon.com/s?k=Thermodynamics+of+technical+gas-reactions,,,,,,,
3584,The chemistry of the radio-elements,,1911,"Longmans, Green and Co.",,,,,,,openlibrary:OL7042275M,0.7,https://openlibrary.org/books/OL7042275M,https://www.amazon.com/s?k=The+chemistry+of+the+radio-elements,,,,,,,
3587,The interpretation of radium,en,1912,G.P. Putnam's Sons,,,,,,2531839,openlibrary:OL7099787M,0.7,https://openlibrary.org/books/OL7099787M,https://www.amazon.com/s?k=The+interpretation+of+radium,,,,,,,
3585,Science and life,en,1920,Murray,,,,,,,openlibrary:OL7111707M,0.7,https://openlibrary.org/books/OL7111707M,https://www.amazon.com/s?k=Science+and+life,,,,,,,
3585,Science and life,en,1920,E. P. Dutton,,,,,,2152737,openlibrary:OL7145805M,0.7,https://openlibrary.org/books/OL7145805M,https://www.amazon.com/s?k=Science+and+life,,,,,,,
5031,Radioactive substances and their radiations.,en,1913,Univ. Press,,,,,,,openlibrary:OL7211385M,0.7,https://openlibrary.org/books/OL7211385M,https://www.amazon.com/s?k=Radioactive+substances+and+their+radiations.,,,,,,,
3587,The interpretation of radium,en,1909,J. Murray,,,,,,2438979,openlibrary:OL7223410M,0.7,https://openlibrary.org/books/OL7223410M,https://www.amazon.com/s?k=The+interpretation+of+radium,,,,,,,
5077,Wrinkles in Time,en,"September 1, 2007",Harper Perennial,,,0061344443,9780061344442,,,openlibrary:OL9244694M|openlibrary:OL7289989M,1.0,https://openlibrary.org/books/OL7289989M|https://openlibrary.org/books/OL9244694M,https://www.amazon.com/s?k=9780061344442,,,,,,,
3601,Cyclic Gmp,en,"January 15, 1994",Academic Press,,,0120329263,9780120329267,,,openlibrary:OL7325304M|openlibrary:OL9279952M,1.0,https://openlibrary.org/books/OL7325304M|https://openlibrary.org/books/OL9279952M,https://www.amazon.com/s?k=9780120329267,,,,,,,
3670,Conjugation-Dependent Carcinogenicity and Toxicity of Foreign Compounds (Advances in Pharmacology),en,"January 15, 1994",Academic Press,,,0120329271,9780120329274,,30523118,openlibrary:OL7325305M,0.7,https://openlibrary.org/books/OL7325305M,https://www.amazon.com/s?k=9780120329274,,,,,,,
3686,Advances in Pharmacology,en,"October 15, 1996",Academic Press,,,0120329387,9780120329380,,367715115,openlibrary:OL7325310M,0.7,https://openlibrary.org/books/OL7325310M,https://www.amazon.com/s?k=9780120329380,,,,,,,
3687,"Advances in Pharmacology, Volume 46 (Advances in Pharmacology)",en,May 1999,Academic Press,,,0120329476,9780120329472,,646759122,openlibrary:OL7325313M,0.7,https://openlibrary.org/books/OL7325313M,https://www.amazon.com/s?k=9780120329472,,,,,,,
3763,The Character of Physical Law (Penguin Press Science),,"October 28, 2004",Penguin Books Ltd,,,0140175059,9780140175059,,,openlibrary:OL7349376M|openlibrary:OL9304028M,1.0,https://openlibrary.org/books/OL7349376M|https://openlibrary.org/books/OL9304028M,https://www.amazon.com/s?k=9780140175059,,,,,,,
3673,Longing for the Harmonies,en,April 1989,W. W. Norton & Company,,,0393305961,9780393305968,,20042287,openlibrary:OL7452798M,0.7,https://openlibrary.org/books/OL7452798M,https://www.amazon.com/s?k=9780393305968,,,,,,,
5072,In Search of Memory,en,"March 19, 2007",W. W. Norton,,,0393329372,9780393329377,,85868244,openlibrary:OL7454391M|openlibrary:OL7457908M,1.0,https://openlibrary.org/books/OL7454391M|https://openlibrary.org/books/OL7457908M,https://www.amazon.com/s?k=9780393329377,,,,,,,
3807,Life Itself,en,September 1982,Simon & Schuster (Paper),,,0671255630,9780671255633,,,openlibrary:OL7646759M,0.7,https://openlibrary.org/books/OL7646759M,https://www.amazon.com/s?k=9780671255633,,,,,,,
3770,Introduction to Genetics,,January 1980,Dover Publications Inc.,,,0486603067,9780486603063,,,openlibrary:OL7650112M,0.7,https://openlibrary.org/books/OL7650112M,https://www.amazon.com/s?k=9780486603063,,,,,,,
5043,Mind & Matter,en,"January 2, 1958",Cambridge University Press,,,0521062225,9780521062220,,,openlibrary:OL7716314M,0.7,https://openlibrary.org/books/OL7716314M,https://www.amazon.com/s?k=9780521062220,,,,,,,
5043,What is Life? Mind and Matter,en,"December 2, 1967",Cambridge University Press,,,0521062233,9780521062237,,,openlibrary:OL7716315M,0.7,https://openlibrary.org/books/OL7716315M,https://www.amazon.com/s?k=9780521062237,,,,,,,
5046,My View of the World.,en,"January 2, 1951",Cambridge University Press,,,0521062241,9780521062244,,,openlibrary:OL7716316M,0.7,https://openlibrary.org/books/OL7716316M,https://www.amazon.com/s?k=9780521062244,,,,,,,
5047,Statistical Thermodynamics,en,"May 2, 1968",Cambridge University Press,,,0521091314,9780521091312,,,openlibrary:OL7731691M,0.7,https://openlibrary.org/books/OL7731691M,https://www.amazon.com/s?k=9780521091312,,,,,,,
5044,'Nature and the Greeks' and 'Science and Humanism' (Canto original series),en,"August 13, 1996",Cambridge University Press,,,0521575508,9780521575508,,34669216,openlibrary:OL966476M|openlibrary:OL7746945M,1.0,https://openlibrary.org/books/OL7746945M|https://openlibrary.org/books/OL966476M,https://www.amazon.com/s?k=9780521575508,,,,,,,
3618,"La souris, la mouche et l'homme",fr,1997,O. Jacob,,,273810410X,9782738104106,,37705580,openlibrary:OL778355M,0.7,https://openlibrary.org/books/OL778355M,https://www.amazon.com/s?k=9782738104106,,,,,,,
3713,Memory,en,February 1999,W.H. Freeman & Company,,,0716750716,9780716750710,,39839709,openlibrary:OL7835358M,0.7,https://openlibrary.org/books/OL7835358M,https://www.amazon.com/s?k=9780716750710,,,,,,,
3598,Principles of Neural Science,en,"January 5, 2000",McGraw-Hill Medical,,,0838577016,9780838577011,,42073108,openlibrary:OL8222961M,0.7,https://openlibrary.org/books/OL8222961M,https://www.amazon.com/s?k=9780838577011,,,,,,,
3897,"Psychiatry, Psychoanalysis, And The New Biology Of Mind",en,May 2005,"American Psychiatric Publishing, Inc.",,,1585621994,9781585621996,,57316638,openlibrary:OL8817505M,0.7,https://openlibrary.org/books/OL8817505M,https://www.amazon.com/s?k=9781585621996,,,,,,,
5043,L'esprit et la matière,fr,"January 1, 1990",Seuil,,,2020114690,9782020114691,,,openlibrary:OL8834205M,0.7,https://openlibrary.org/books/OL8834205M,https://www.amazon.com/s?k=9782020114691,,,,,,,
5044,La nature et les Grecs,fr,"March 5, 1992",Seuil,,,2020128004,9782020128001,,,openlibrary:OL8834258M,0.7,https://openlibrary.org/books/OL8834258M,https://www.amazon.com/s?k=9782020128001,,,,,,,
3896,Physique quantique et représentation du monde,fr,"March 18, 1992",Seuil,,,2020133199,9782020133197,,26063074,openlibrary:OL8834291M,0.7,https://openlibrary.org/books/OL8834291M,https://www.amazon.com/s?k=9782020133197,,,,,,,
5043,Qu'est-ce que la vie?,fr,"September 8, 1993",Seuil,,,2020202239,9782020202237,,,openlibrary:OL8834412M,0.7,https://openlibrary.org/books/OL8834412M,https://www.amazon.com/s?k=9782020202237,,,,,,,
3808,Of Molecules and Men,en,April 2004,Prometheus Books,,,1591021855,9781591021858,,54542930,openlibrary:OL8851015M,0.7,https://openlibrary.org/books/OL8851015M,https://www.amazon.com/s?k=9781591021858,,,,,,,
5043,Was ist Leben? Die lebende Zelle mit den Augen des Physikers betrachtet.,de,"February 1, 1999",Piper,,,3492211348,9783492211345,,,openlibrary:OL9047242M,0.7,https://openlibrary.org/books/OL9047242M,https://www.amazon.com/s?k=9783492211345,,,,,,,
3811,Was die Seele wirklich ist. Die naturwissenschaftliche Erforschung des Bewußtseins.,de,"June 1, 1997",Rowohlt Tb.,,,3499602571,9783499602573,,75763643,openlibrary:OL9049056M,0.7,https://openlibrary.org/books/OL9049056M,https://www.amazon.com/s?k=9783499602573,,,,,,,
3898,Geheimnisse der Zahl und Wunder der Rechenkunst.,de,"April 1, 2000",Rowohlt Tb.,,,3499608081,9783499608087,,76157780,openlibrary:OL9049109M,0.7,https://openlibrary.org/books/OL9049109M,https://www.amazon.com/s?k=9783499608087,,,,,,,
3745,The Collected Works of Eugene Paul Wigner Part B,en,"March 15, 2001",Springer,,,3540572945,9783540572947,,,openlibrary:OL9061107M,0.7,https://openlibrary.org/books/OL9061107M,https://www.amazon.com/s?k=9783540572947,,,,,,,
5043,What Is Life?,en,January 1992,Tandem Library,,,0613920759,9780613920759,,,openlibrary:OL9384506M,0.7,https://openlibrary.org/books/OL9384506M,https://www.amazon.com/s?k=9780613920759,,,,,,,
3874,Essentials of Neural Science,en,"January 2, 1996",McGraw-Hill Professional,,,0838522815,9780838522813,,,openlibrary:OL9473652M,0.7,https://openlibrary.org/books/OL9473652M,https://www.amazon.com/s?k=9780838522813,,,,,,,
3749,The Collected Works of Eugene Paul Wigner: Part A,en,September 1993,Springer,,,0387565604,9780387565606,,,openlibrary:OL9561102M,0.7,https://openlibrary.org/books/OL9561102M,https://www.amazon.com/s?k=9780387565606,,,,,,,
3684,DNA Topoisomearases,en,"September 23, 1994",Academic Press,,,0120329298,9780120329298,,31301022,openlibrary:OL9580829M,0.7,https://openlibrary.org/books/OL9580829M,https://www.amazon.com/s?k=9780120329298,,,,,,,
3763,The Character of Physical Law (Pearl Classics),en,January 1969,Audio Scholar,,,1879557436,9781879557437,,35524471,openlibrary:OL9800161M,0.7,https://openlibrary.org/books/OL9800161M,https://www.amazon.com/s?k=9781879557437,,,,,,,
3781,Selected papers of Frederick Sanger,en,1996,World Scientific,,,9810224303,9789810224301,,,openlibrary:OL995156M,0.7,https://openlibrary.org/books/OL995156M,https://www.amazon.com/s?k=9789810224301,,,,,,,
4390,Encyclopedia of Human Biology/Vols 7-8,,April 1991,Academic Pr,,,0122267508,9780122267505,,233026801,openlibrary:OL10071385M,0.7,https://openlibrary.org/books/OL10071385M,https://www.amazon.com/s?k=9780122267505,,,,,,,
4183,"Encyclopedia of Human Biology, 2",en,September 1997,Academic Press,,,0122267516,9780122267512,,,openlibrary:OL2028400M|openlibrary:OL17923710M|openlibrary:OL10071386M|openlibrary:OL10071387M|openlibrary:OL10071388M|openlibrary:OL10071389M|openlibrary:OL10071390M|openlibrary:OL10071391M|openlibrary:OL10071392M,1.0,https://openlibrary.org/books/OL10071386M|https://openlibrary.org/books/OL10071387M|https://openlibrary.org/books/OL10071388M|https://openlibrary.org/books/OL10071389M|https://openlibrary.org/books/OL10071390M|https://openlibrary.org/books/OL10071391M|https://openlibrary.org/books/OL10071392M|https://openlibrary.org/books/OL17923710M|https://openlibrary.org/books/OL2028400M,https://www.amazon.com/s?k=9780122267512,,,,,,,
4389,"Encyclopedia of Human Biology, Ten-Volume Set, Volume 1-10",en,"December 1, 2008",Academic Press,,,0122269802,9780122269806,,,openlibrary:OL10071420M,0.7,https://openlibrary.org/books/OL10071420M,https://www.amazon.com/s?k=9780122269806,,,,,,,
4811,Harvey Lectures,,November 1985,"Academic Press Inc.,U.S.",,,0123120799,9780123120793,,13539753,openlibrary:OL10071630M,0.7,https://openlibrary.org/books/OL10071630M,https://www.amazon.com/s?k=9780123120793,,,,,,,
4395,The Design of Life,en,"September 10, 1990",Yale University Press,,,0300044771,9780300044775,,,openlibrary:OL10318002M,0.7,https://openlibrary.org/books/OL10318002M,https://www.amazon.com/s?k=9780300044775,,,,,,,
3996,"Alpha, Beta and Gamma Ray Spectroscopy",en,June 1965,Elsevier Science Ltd,,,0444106952,9780444106957,,,openlibrary:OL22119920M|openlibrary:OL10534264M,1.0,https://openlibrary.org/books/OL10534264M|https://openlibrary.org/books/OL22119920M,https://www.amazon.com/s?k=9780444106957,,,,,,,
4115,Therapeutic Application of Prostaglandins,en,"July 1, 1993",Arnold,,,0340560223,9780340560228,,,openlibrary:OL18011001M|openlibrary:OL10623424M,1.0,https://openlibrary.org/books/OL10623424M|https://openlibrary.org/books/OL18011001M,https://www.amazon.com/s?k=9780340560228,,,,,,,
4447,Redesigning education,en,1994,H. Holt,,,0805021450,9780805021455,,30076677,openlibrary:OL1090049M,0.7,https://openlibrary.org/books/OL1090049M,https://www.amazon.com/s?k=9780805021455,,,,,,,
4490,Eafin Lokdore and the Magician's Lost Medallion,en,"August 24, 2007",lulu.com,,,0615133363,9780615133362,,,openlibrary:OL10983502M,0.7,https://openlibrary.org/books/OL10983502M,https://www.amazon.com/s?k=9780615133362,,,,,,,
4493,Principles and practice of assisted human reproduction,en,1995,Saunders,,,0721636268,9780721636269,,30625186,openlibrary:OL1100931M,0.7,https://openlibrary.org/books/OL1100931M,https://www.amazon.com/s?k=9780721636269,,,,,,,
4217,Quantum electrodynamics with unstable vacuum,en,1995,Nova Science,,,1560722053,9781560722052,,31708387,openlibrary:OL1117577M,0.7,https://openlibrary.org/books/OL1117577M,https://www.amazon.com/s?k=9781560722052,,,,,,,
4810,The Thread of Life,en,1966,Harvard University Press,,,0713506180,9780713506181,,,openlibrary:OL11248401M,0.7,https://openlibrary.org/books/OL11248401M,https://www.amazon.com/s?k=9780713506181,,,,,,,
4436,AIDS and HIV Diseases,,March 1993,Mosby-Year Book,,,0815160089,9780815160083,,233143588,openlibrary:OL11356480M,0.7,https://openlibrary.org/books/OL11356480M,https://www.amazon.com/s?k=9780815160083,,,,,,,
4568,Scientific Quests and Political Customs,en,June 1976,Univ Pr of Amer,,,0819158267,9780819158260,,,openlibrary:OL11392081M,0.7,https://openlibrary.org/books/OL11392081M,https://www.amazon.com/s?k=9780819158260,,,,,,,
4568,Scientific quests and political customs,en,1976,Aspen Institute for Humanistic Studies,,,0915436566,9780915436569,,16689435,openlibrary:OL11413823M,0.7,https://openlibrary.org/books/OL11413823M,https://www.amazon.com/s?k=9780915436569,,,,,,,
4075,An Annotated bibliography of Aspen Institute publications (An occasional paper - Aspen Institute for Humanistic Studies),en,1977,Aspen Institute for Humanistic Studies,,,0915436574,9780915436576,,3434700,openlibrary:OL11413824M,0.7,https://openlibrary.org/books/OL11413824M,https://www.amazon.com/s?k=9780915436576,,,,,,,
4719,French to English Comprehensive Dictionary of Industrial Technology (Dictionnaire des techniques et sciences appliquees,,"February 1, 2005",French & European Pubns,,,0828806101,9780828806107,,,openlibrary:OL11458216M,0.7,https://openlibrary.org/books/OL11458216M,https://www.amazon.com/s?k=9780828806107,,,,,,,
4723,Woerterbuch der Industriellen Technik Deutch Spanisch und Spanisch Deutch CDROM (Diccionario de la Tecnica Industrial Aleman Español y Español Aleman CDROM,,2000,French & European Pubns,,,082880611X,9780828806114,,,openlibrary:OL11458217M,0.7,https://openlibrary.org/books/OL11458217M,https://www.amazon.com/s?k=9780828806114,,,,,,,
4720,German to English Dictionary of Industrial Engineering,,"January 1, 2004",French & European Pubns,,,0828806233,9780828806237,,,openlibrary:OL11458229M,0.7,https://openlibrary.org/books/OL11458229M,https://www.amazon.com/s?k=9780828806237,,,,,,,
4722,Woerterbuch der Industriellen Technik Deutch Franzoesich und Franzoesich Deutch CDROM (Dictionnaire de la Technolgie Industrielle Francais Allemand et Allemand Francais CDROM,,2000,French & European Pubns,,,0828806241,9780828806244,,,openlibrary:OL11458230M,0.7,https://openlibrary.org/books/OL11458230M,https://www.amazon.com/s?k=9780828806244,,,,,,,
4718,Dictionnaire de la Technique Industrielle Allemand Francais (Woerterbuch der Industriellen Technik Deutch Franzoesich),,1999,French & European Pubns,,,0828821097,9780828821094,,,openlibrary:OL11459364M,0.7,https://openlibrary.org/books/OL11459364M,https://www.amazon.com/s?k=9780828821094,,,,,,,
4721,Woerterbuch der Industiellen Technik Deutch Portugiesisch (Diccionario de Tecnica Industrial Alemao Portugues,,2000,French & European Pubns,,,0828821267,9780828821261,,,openlibrary:OL11459380M,0.7,https://openlibrary.org/books/OL11459380M,https://www.amazon.com/s?k=9780828821261,,,,,,,
4724,Woerterbuch der Industriellen Technik Portugiesich-Deutch (Diccionario de Tecnica Industrial Portugues Alemao,,"October 1, 1986",French & European Pubns,,,0828821275,9780828821278,,,openlibrary:OL11459381M,0.7,https://openlibrary.org/books/OL11459381M,https://www.amazon.com/s?k=9780828821278,,,,,,,
4717,Dictionary of Chemistry Vol. 2,,"October 1, 1963",French & European Pubns,,,0828867852,9780828867856,,,openlibrary:OL11461764M,0.7,https://openlibrary.org/books/OL11461764M,https://www.amazon.com/s?k=9780828867856,,,,,,,
4814,Clinical Significance And Potential Of Selective Cox-2 Inhibitors,en,1998,WILLIAM HARVEY PRESS,,,0953403904,9780953403905,,41558655,openlibrary:OL21713966M|openlibrary:OL11618903M,1.0,https://openlibrary.org/books/OL11618903M|https://openlibrary.org/books/OL21713966M,https://www.amazon.com/s?k=9780953403905,,,,,,,
4813,Therapeutic Roles Of Selective Cox-2 Inhibitors,,2001,WILLIAM HARVEY PRESS,,,0953403912,9780953403912,,,openlibrary:OL11618904M,0.7,https://openlibrary.org/books/OL11618904M,https://www.amazon.com/s?k=9780953403912,,,,,,,
5085,La vie à fil tendu,fr,1993,Editions O. Jacob,,,273810214X,9782738102140,,31330375,openlibrary:OL1175556M,0.7,https://openlibrary.org/books/OL1175556M,https://www.amazon.com/s?k=9782738102140,,,,,,,
4377,Le Sida et la société française,fr,1994,Documentation française,,,2110030909,9782110030900,,,openlibrary:OL1185421M,0.7,https://openlibrary.org/books/OL1185421M,https://www.amazon.com/s?k=9782110030900,,,,,,,
4114,Clinician's Manual on COX-2 Inhibition,,January 1999,Science Press Inc.,,,1858733820,9781858733821,,51032877,openlibrary:OL12042272M,0.7,https://openlibrary.org/books/OL12042272M,https://www.amazon.com/s?k=9781858733821,,,,,,,
4203,Vospominanii͡a︡ ob akademike Nikolae Nikolaeviche Semenove,rus,1993,"""Nauka""",,,5020016063,9785020016064,,29438959,openlibrary:OL1208984M,0.7,https://openlibrary.org/books/OL1208984M,https://www.amazon.com/s?k=9785020016064,,,,,,,
4763,On the Beauty of Science,en,"January 31, 2008",Prometheus Books,,,1591024609,9781591024606,,144520489,openlibrary:OL12371850M,0.7,https://openlibrary.org/books/OL12371850M,https://www.amazon.com/s?k=9781591024606,,,,,,,
4378,"Enfants, chercheurs et citoyens",,"November 4, 1998",Odile Jacob,,,2738106412,9782738106414,,,openlibrary:OL12597129M,0.7,https://openlibrary.org/books/OL12597129M,https://www.amazon.com/s?k=9782738106414,,,,,,,
4077,Grundlagen der strategischen Planung,de,1998,P. Haupt,,,3258058741,9783258058740,,,openlibrary:OL12680418M,0.7,https://openlibrary.org/books/OL12680418M,https://www.amazon.com/s?k=9783258058740,,,,,,,
4133,On Superconductivity and Superfluidity,en,March 2008,Springer,,,3540680047,9783540680048,,,openlibrary:OL24022219M|openlibrary:OL24103190M|openlibrary:OL12810150M,1.0,https://openlibrary.org/books/OL12810150M|https://openlibrary.org/books/OL24022219M|https://openlibrary.org/books/OL24103190M,https://www.amazon.com/s?k=9783540680048,,,,,,,
3991,Is the Detergent of the Atmosphere Decreasing,en,December 1986,European Communities,,,9282563464,9789282563465,,,openlibrary:OL12907055M,0.7,https://openlibrary.org/books/OL12907055M,https://www.amazon.com/s?k=9789282563465,,,,,,,
4212,Nestat͡s︡ionarnye i͡a︡vlenii͡a︡ i fluktuat͡s︡ii v sverkhprovodnikakh,rus,1990,"""Nauka""",,,5020001090,9785020001091,,,openlibrary:OL1301597M,0.7,https://openlibrary.org/books/OL1301597M,https://www.amazon.com/s?k=9785020001091,,,,,,,
4535,The seeker,en,1960,Dolmen Press,,,,,,29025325,openlibrary:OL1310466M,0.7,https://openlibrary.org/books/OL1310466M,https://www.amazon.com/s?k=The+seeker,,,,,,,
4418,Manos a la Obra,es,April 2006,Fondo de Cultura Economica USA,,,9681677129,9789681677121,,,openlibrary:OL13116407M,0.7,https://openlibrary.org/books/OL13116407M,https://www.amazon.com/s?k=9789681677121,,,,,,,
4103,El Sida,es,September 2003,Siglo XXI Ediciones,,,9682323789,9789682323782,,,openlibrary:OL13118885M|openlibrary:OL24312052M,1.0,https://openlibrary.org/books/OL13118885M|https://openlibrary.org/books/OL24312052M,https://www.amazon.com/s?k=9789682323782,,,,,,,
3992,Theories of Chemical Reactions Rates,en,"December 31, 2008",World Scientific Pub Co Inc,,,9810215053,9789810215057,,,openlibrary:OL13167750M,0.7,https://openlibrary.org/books/OL13167750M,https://www.amazon.com/s?k=9789810215057,,,,,,,
3992,Theories of Chemical Reactions Rates,en,November 2004,World Scientific Pub Co Inc,,,9810215061,9789810215064,,,openlibrary:OL22172703M|openlibrary:OL13167751M,1.0,https://openlibrary.org/books/OL13167751M|https://openlibrary.org/books/OL22172703M,https://www.amazon.com/s?k=9789810215064,,,,,,,
4392,Los genes y nuestro futuro / The Genes and Our Future,es,"June 30, 1999",Alianza,,,8420639761,9788420639765,,,openlibrary:OL13192053M,0.7,https://openlibrary.org/books/OL13192053M,https://www.amazon.com/s?k=9788420639765,,,,,,,
4484,Los Ninos y la Ciencia,es,April 2006,Siglo XXI Ediciones,,,9871220472,9789871220472,,,openlibrary:OL13197171M,0.7,https://openlibrary.org/books/OL13197171M,https://www.amazon.com/s?k=9789871220472,,,,,,,
